TC116.txt,5.241,          93.382,        105.826,        49.569,
TC116.txt,5.333,          93.848,        105.82,        49.568,
TC116.txt,5.425,          94.295,        105.814,        49.565,
TC116.txt,5.512,          94.638,        105.806,        49.564,
TC116.txt,5.604,          94.964,        105.798,        49.564,
TC116.txt,5.694,          95.271,        105.79,        49.564,
TC116.txt,5.783,          95.565,        105.785,        49.564,
TC116.txt,5.875,          95.841,        105.779,        49.563,
TC116.txt,5.962,          96.179,        105.772,        49.56,
TC116.txt,6.054,          96.501,        105.765,        49.557,
TC116.txt,6.146,          96.809,        105.756,        49.555,
TC116.txt,6.238,          97.102,        105.747,        49.553,
TC116.txt,6.325,          97.379,        105.74,        49.554,
TC116.txt,6.417,          97.594,        105.733,        49.552,
TC116.txt,6.509,          97.8,        105.728,        49.552,
TC116.txt,6.601,          98.037,        105.724,        49.55,
TC116.txt,6.693,          98.258,        105.717,        49.547,
TC116.txt,6.78,          98.474,        105.71,        49.546,
TC116.txt,6.867,          98.727,        105.703,        49.546,
TC116.txt,6.959,          98.966,        105.696,        49.545,
TC116.txt,7.051,          99.146,        105.689,        49.545,
TC116.txt,7.143,          99.326,        105.682,        49.543,
TC116.txt,7.23,          99.494,        105.675,        49.541,
TC116.txt,7.317,          99.626,        105.668,        49.541,
TC116.txt,7.409,          99.753,        105.662,        49.539,
TC116.txt,7.501,          99.878,        105.657,        49.534,
TC116.txt,7.588,          99.992,        105.652,        49.532,
TC116.txt,7.68,          100.104,        105.647,        49.532,
TC116.txt,7.767,          100.239,        105.642,        49.532,
TC116.txt,7.859,          100.369,        105.637,        49.531,
TC116.txt,7.951,          100.488,        105.633,        49.53,
TC116.txt,8.038,          100.606,        105.628,        49.53,
TC116.txt,8.125,          100.696,        105.622,        49.527,
TC116.txt,8.212,          100.783,        105.619,        49.526,
TC116.txt,8.302,          100.864,        105.613,        49.523,
TC116.txt,8.391,          100.944,        105.607,        49.521,
TC116.txt,8.478,          101.02,        105.604,        49.52,
TC116.txt,8.565,          101.114,        105.6,        49.518,
TC116.txt,8.657,          101.2,        105.595,        49.517,
TC116.txt,8.749,          101.265,        105.59,        49.517,
TC116.txt,8.841,          101.333,        105.585,        49.515,
TC116.txt,8.928,          101.395,        105.582,        49.513,
TC116.txt,9.015,          101.455,        105.579,        49.512,
TC116.txt,9.1,          101.519,        105.576,        49.511,
TC116.txt,9.189,          101.595,        105.572,        49.51,
TC116.txt,9.281,          101.664,        105.568,        49.511,
TC116.txt,9.371,          101.734,        105.566,        49.512,
TC116.txt,9.459,          101.81,        105.563,        49.511,
TC116.txt,9.547,          101.871,        105.562,        49.51,
TC116.txt,9.639,          101.931,        105.56,        49.508,
TC116.txt,9.729,          101.988,        105.558,        49.511,
TC116.txt,9.818,          102.045,        105.557,        49.511,
TC116.txt,9.91,          102.088,        105.556,        49.512,
TC116.txt,10.0,          102.14,        105.554,        49.513,
TC116.txt,10.089,          102.189,        105.555,        49.512,
TC116.txt,10.176,          102.242,        105.554,        49.511,
TC116.txt,10.268,          102.287,        105.551,        49.511,
TC116.txt,10.36,          102.325,        105.548,        49.511,
TC116.txt,10.447,          102.362,        105.548,        49.511,
TC116.txt,10.539,          102.398,        105.548,        49.509,
TC116.txt,10.631,          102.428,        105.548,        49.508,
TC116.txt,10.723,          102.46,        105.547,        49.509,
TC116.txt,10.81,          102.495,        105.545,        49.51,
TC116.txt,10.9,          102.53,        105.546,        49.51,
TC116.txt,10.989,          102.561,        105.546,        49.51,
TC116.txt,11.081,          102.596,        105.545,        49.51,
TC116.txt,11.173,          102.621,        105.541,        49.507,
TC116.txt,11.26,          102.649,        105.539,        49.505,
TC116.txt,11.347,          102.675,        105.537,        49.505,
TC116.txt,11.437,          102.704,        105.536,        49.507,
TC116.txt,11.526,          102.728,        105.534,        49.504,
TC116.txt,11.618,          102.758,        105.532,        49.502,
TC116.txt,11.708,          102.79,        105.531,        49.502,
TC116.txt,11.797,          102.821,        105.531,        49.499,
TC116.txt,11.884,          102.848,        105.528,        49.498,
TC116.txt,11.976,          102.87,        105.527,        49.497,
TC116.txt,12.068,          102.892,        105.525,        49.495,
TC116.txt,12.155,          102.91,        105.525,        49.494,
TC116.txt,12.242,          102.929,        105.524,        49.492,
TC116.txt,12.334,          102.951,        105.524,        49.491,
TC116.txt,12.426,          102.976,        105.523,        49.49,
TC116.txt,12.518,          103.006,        105.523,        49.489,
TC116.txt,12.61,          103.038,        105.523,        49.486,
TC116.txt,12.702,          103.067,        105.521,        49.482,
TC116.txt,12.794,          103.091,        105.521,        49.48,
TC116.txt,12.886,          103.111,        105.521,        49.478,
TC116.txt,12.977,          103.13,        105.523,        49.478,
TC116.txt,13.063,          103.144,        105.525,        49.478,
TC116.txt,13.152,          103.159,        105.527,        49.477,
TC116.txt,13.242,          103.177,        105.528,        49.476,
TC116.txt,13.331,          103.198,        105.528,        49.474,
TC116.txt,13.423,          103.214,        105.528,        49.473,
TC116.txt,13.515,          103.234,        105.528,        49.471,
TC116.txt,13.6,          103.254,        105.527,        49.471,
TC116.txt,13.689,          103.27,        105.528,        49.472,
TC116.txt,13.781,          103.283,        105.529,        49.472,
TC116.txt,13.872,          103.298,        105.532,        49.475,
TC116.txt,13.958,          103.31,        105.534,        49.475,
TC116.txt,14.047,          103.324,        105.534,        49.475,
TC116.txt,14.139,          103.34,        105.533,        49.474,
TC116.txt,14.231,          103.358,        105.532,        49.473,
TC116.txt,14.318,          103.373,        105.533,        49.473,
TC116.txt,14.408,          103.389,        105.532,        49.474,
TC116.txt,14.497,          103.402,        105.535,        49.476,
TC116.txt,14.589,          103.414,        105.535,        49.478,
TC116.txt,14.681,          103.424,        105.536,        49.478,
TC116.txt,14.773,          103.433,        105.537,        49.477,
TC116.txt,14.865,          103.445,        105.537,        49.476,
TC116.txt,14.952,          103.459,        105.538,        49.475,
TC116.txt,15.039,          103.471,        105.538,        49.473,
TC116.txt,15.131,          103.486,        105.54,        49.474,
TC116.txt,15.223,          103.504,        105.542,        49.473,
TC116.txt,15.31,          103.515,        105.544,        49.474,
TC116.txt,15.402,          103.524,        105.545,        49.472,
TC116.txt,15.494,          103.534,        105.544,        49.471,
TC116.txt,15.586,          103.548,        105.544,        49.47,
TC116.txt,15.678,          103.56,        105.542,        49.466,
TC116.txt,15.765,          103.575,        105.542,        49.465,
TC116.txt,15.857,          103.59,        105.544,        49.465,
TC116.txt,15.949,          103.604,        105.545,        49.463,
TC116.txt,16.036,          103.615,        105.548,        49.462,
TC116.txt,16.128,          103.627,        105.549,        49.461,
TC116.txt,16.213,          103.637,        105.549,        49.46,
TC116.txt,16.302,          103.647,        105.55,        49.457,
TC116.txt,16.394,          103.662,        105.552,        49.453,
TC116.txt,16.486,          103.672,        105.552,        49.452,
TC116.txt,16.578,          103.678,        105.552,        49.45,
TC116.txt,16.669,          103.688,        105.552,        49.448,
TC116.txt,16.755,          103.698,        105.552,        49.447,
TC116.txt,16.844,          103.703,        105.554,        49.446,
TC116.txt,16.936,          103.709,        105.555,        49.443,
TC116.txt,17.023,          103.714,        105.555,        49.441,
TC116.txt,17.108,          103.72,        105.555,        49.439,
TC116.txt,17.197,          103.73,        105.556,        49.439,
TC116.txt,17.289,          103.739,        105.56,        49.437,
TC116.txt,17.381,          103.749,        105.563,        49.434,
TC116.txt,17.473,          103.759,        105.566,        49.432,
TC116.txt,17.56,          103.769,        105.565,        49.433,
TC116.txt,17.652,          103.778,        105.565,        49.433,
TC116.txt,17.742,          103.786,        105.565,        49.434,
TC116.txt,17.831,          103.792,        105.564,        49.432,
TC116.txt,17.918,          103.801,        105.565,        49.431,
TC116.txt,18.008,          103.807,        105.566,        49.429,
TC116.txt,18.097,          103.813,        105.564,        49.429,
TC116.txt,18.187,          103.822,        105.562,        49.428,
TC116.txt,18.275,          103.832,        105.562,        49.429,
TC116.txt,18.363,          103.843,        105.565,        49.428,
TC116.txt,18.45,          103.854,        105.567,        49.426,
TC116.txt,18.54,          103.861,        105.569,        49.426,
TC116.txt,18.629,          103.869,        105.567,        49.424,
TC116.txt,18.719,          103.877,        105.565,        49.425,
TC116.txt,18.808,          103.882,        105.564,        49.424,
TC116.txt,18.898,          103.891,        105.563,        49.423,
TC116.txt,18.987,          103.9,        105.563,        49.422,
TC116.txt,19.074,          103.908,        105.563,        49.421,
TC116.txt,19.166,          103.917,        105.561,        49.421,
TC116.txt,19.253,          103.923,        105.561,        49.419,
TC116.txt,19.345,          103.926,        105.564,        49.416,
TC116.txt,19.437,          103.932,        105.565,        49.415,
TC116.txt,19.524,          103.936,        105.566,        49.413,
TC116.txt,19.609,          103.943,        105.568,        49.414,
TC116.txt,19.698,          103.95,        105.569,        49.413,
TC116.txt,19.79,          103.96,        105.57,        49.412,
TC116.txt,19.882,          103.967,        105.573,        49.411,
TC116.txt,19.974,          103.973,        105.574,        49.41,
TC116.txt,20.066,          103.978,        105.577,        49.408,
TC116.txt,20.158,          103.984,        105.575,        49.408,
TC116.txt,20.25,          103.986,        105.574,        49.408,
TC116.txt,20.342,          103.993,        105.574,        49.406,
TC116.txt,20.434,          104.0,        105.576,        49.406,
TC116.txt,20.526,          104.007,        105.579,        49.406,
TC102.txt,0.0,          23.265,        105.761,        49.755,
TC102.txt,0.087,          23.266,        105.759,        49.612,
TC102.txt,0.174,          23.267,        105.754,        49.41,
TC102.txt,0.261,          23.267,        105.75,        49.192,
TC102.txt,0.348,          23.268,        105.746,        49.12,
TC102.txt,0.435,          23.268,        105.742,        49.102,
TC102.txt,0.522,          23.268,        105.738,        49.094,
TC102.txt,0.609,          23.482,        105.735,        49.085,
TC102.txt,0.696,          23.937,        105.732,        49.086,
TC102.txt,0.783,          24.721,        105.728,        49.083,
TC102.txt,0.87,          25.882,        105.725,        49.081,
TC102.txt,0.957,          27.043,        105.723,        49.079,
TC102.txt,1.044,          28.412,        105.721,        49.077,
TC102.txt,1.131,          29.987,        105.719,        49.075,
TC102.txt,1.218,          31.694,        105.718,        49.171,
TC102.txt,1.305,          33.499,        105.714,        49.238,
TC102.txt,1.392,          35.777,        105.712,        49.318,
TC102.txt,1.481,          38.111,        105.709,        49.407,
TC102.txt,1.573,          39.999,        105.705,        49.452,
TC102.txt,1.665,          41.893,        105.702,        49.471,
TC102.txt,1.753,          43.784,        105.7,        49.478,
TC102.txt,1.845,          45.66,        105.698,        49.62,
TC102.txt,1.937,          47.511,        105.695,        49.82,
TC102.txt,2.026,          49.801,        105.694,        50.037,
TC102.txt,2.113,          52.05,        105.692,        50.107,
TC102.txt,2.2,          54.241,        105.689,        50.126,
TC102.txt,2.287,          56.376,        105.688,        50.136,
TC102.txt,2.374,          58.057,        105.686,        50.144,
TC102.txt,2.461,          59.684,        105.683,        50.145,
TC102.txt,2.548,          61.253,        105.682,        50.147,
TC102.txt,2.635,          62.763,        105.679,        50.151,
TC102.txt,2.722,          64.213,        105.674,        50.153,
TC102.txt,2.812,          65.988,        105.669,        50.155,
TC102.txt,2.901,          67.691,        105.664,        50.159,
TC102.txt,2.988,          69.32,        105.66,        50.161,
TC102.txt,3.075,          70.595,        105.656,        50.163,
TC102.txt,3.163,          71.814,        105.652,        50.166,
TC102.txt,3.252,          72.978,        105.648,        50.167,
TC102.txt,3.341,          74.091,        105.643,        50.171,
TC102.txt,3.43,          75.154,        105.638,        50.173,
TC102.txt,3.522,          76.453,        105.633,        50.176,
TC102.txt,3.613,          77.904,        105.627,        50.178,
TC102.txt,3.699,          79.289,        105.622,        50.18,
TC102.txt,3.789,          80.414,        105.615,        50.181,
TC102.txt,3.879,          81.486,        105.609,        50.184,
TC102.txt,3.965,          82.508,        105.603,        50.184,
TC102.txt,4.052,          83.265,        105.594,        50.184,
TC102.txt,4.139,          83.986,        105.585,        50.185,
TC102.txt,4.228,          84.866,        105.577,        50.184,
TC102.txt,4.32,          85.701,        105.567,        50.183,
TC102.txt,4.41,          86.495,        105.559,        50.181,
TC102.txt,4.499,          87.117,        105.552,        50.179,
TC102.txt,4.591,          87.706,        105.544,        50.177,
TC102.txt,4.683,          88.264,        105.536,        50.174,
TC102.txt,4.774,          88.796,        105.527,        50.172,
TC102.txt,4.86,          89.3,        105.519,        50.172,
TC102.txt,4.949,          89.918,        105.511,        50.17,
TC102.txt,5.039,          90.506,        105.501,        50.17,
TC102.txt,5.128,          91.063,        105.492,        50.167,
TC102.txt,5.218,          91.592,        105.483,        50.166,
TC102.txt,5.307,          92.005,        105.472,        50.163,
TC102.txt,5.397,          92.395,        105.462,        50.161,
TC102.txt,5.484,          92.766,        105.452,        50.159,
TC102.txt,5.571,          93.121,        105.442,        50.156,
TC102.txt,5.658,          93.459,        105.434,        50.154,
TC102.txt,5.745,          93.871,        105.425,        50.153,
TC102.txt,5.832,          94.263,        105.415,        50.151,
TC102.txt,5.919,          94.637,        105.404,        50.149,
TC102.txt,6.008,          94.928,        105.393,        50.146,
TC102.txt,6.098,          95.206,        105.384,        50.146,
TC102.txt,6.185,          95.47,        105.374,        50.146,
TC102.txt,6.273,          95.718,        105.367,        50.146,
TC102.txt,6.359,          95.955,        105.359,        50.146,
TC102.txt,6.448,          96.244,        105.351,        50.145,
TC102.txt,6.538,          96.517,        105.342,        50.145,
TC102.txt,6.625,          96.825,        105.334,        50.143,
TC102.txt,6.714,          97.078,        105.323,        50.141,
TC102.txt,6.806,          97.316,        105.315,        50.138,
TC102.txt,6.898,          97.541,        105.307,        50.136,
TC102.txt,6.99,          97.757,        105.301,        50.134,
TC102.txt,7.082,          97.915,        105.293,        50.132,
TC102.txt,7.174,          98.108,        105.287,        50.13,
TC102.txt,7.267,          98.293,        105.28,        50.127,
TC102.txt,7.356,          98.473,        105.273,        50.125,
TC102.txt,7.445,          98.642,        105.266,        50.122,
TC102.txt,7.53,          98.804,        105.258,        50.118,
TC102.txt,7.619,          98.931,        105.252,        50.115,
TC102.txt,7.711,          99.052,        105.247,        50.111,
TC102.txt,7.803,          99.169,        105.242,        50.109,
TC102.txt,7.894,          99.28,        105.237,        50.109,
TC102.txt,7.98,          99.386,        105.231,        50.106,
TC102.txt,8.069,          99.512,        105.226,        50.105,
TC102.txt,8.162,          99.632,        105.22,        50.103,
TC102.txt,8.251,          99.748,        105.212,        50.102,
TC102.txt,8.341,          99.839,        105.205,        50.099,
TC102.txt,8.43,          99.924,        105.198,        50.099,
TC102.txt,8.517,          100.009,        105.19,        50.1,
TC102.txt,8.606,          100.089,        105.182,        50.101,
TC102.txt,8.693,          100.163,        105.174,        50.1,
TC102.txt,8.785,          100.256,        105.166,        50.099,
TC102.txt,8.873,          100.346,        105.161,        50.099,
TC102.txt,8.965,          100.43,        105.155,        50.099,
TC102.txt,9.057,          100.514,        105.151,        50.098,
TC102.txt,9.149,          100.581,        105.145,        50.097,
TC102.txt,9.238,          100.642,        105.139,        50.099,
TC102.txt,9.328,          100.7,        105.133,        50.099,
TC102.txt,9.42,          100.759,        105.128,        50.099,
TC102.txt,9.512,          100.812,        105.122,        50.1,
TC102.txt,9.603,          100.876,        105.116,        50.099,
TC102.txt,9.696,          100.953,        105.11,        50.097,
TC102.txt,9.788,          101.024,        105.105,        50.095,
TC102.txt,9.88,          101.091,        105.098,        50.093,
TC102.txt,9.971,          101.156,        105.093,        50.092,
TC102.txt,10.063,          101.222,        105.09,        50.09,
TC102.txt,10.156,          101.263,        105.086,        50.092,
TC102.txt,10.245,          101.305,        105.081,        50.089,
TC102.txt,10.335,          101.341,        105.078,        50.087,
TC102.txt,10.427,          101.377,        105.075,        50.087,
TC102.txt,10.517,          101.412,        105.072,        50.088,
TC102.txt,10.604,          101.453,        105.068,        50.089,
TC102.txt,10.693,          101.495,        105.065,        50.089,
TC102.txt,10.782,          101.537,        105.061,        50.091,
TC102.txt,10.872,          101.577,        105.057,        50.092,
TC102.txt,10.963,          101.606,        105.054,        50.092,
TC102.txt,11.056,          101.634,        105.052,        50.089,
TC102.txt,11.145,          101.662,        105.05,        50.091,
TC102.txt,11.235,          101.692,        105.047,        50.089,
TC102.txt,11.327,          101.718,        105.046,        50.089,
TC102.txt,11.419,          101.752,        105.044,        50.091,
TC102.txt,11.509,          101.787,        105.041,        50.093,
TC102.txt,11.595,          101.816,        105.038,        50.095,
TC102.txt,11.682,          101.84,        105.035,        50.098,
TC102.txt,11.771,          101.86,        105.031,        50.097,
TC102.txt,11.863,          101.878,        105.027,        50.097,
TC102.txt,11.956,          101.896,        105.024,        50.095,
TC102.txt,12.045,          101.915,        105.023,        50.094,
TC102.txt,12.135,          101.937,        105.021,        50.093,
TC102.txt,12.224,          101.964,        105.019,        50.091,
TC102.txt,12.312,          101.992,        105.019,        50.089,
TC102.txt,12.4,          102.012,        105.018,        50.086,
TC102.txt,12.492,          102.036,        105.017,        50.085,
TC102.txt,12.584,          102.057,        105.015,        50.081,
TC102.txt,12.677,          102.072,        105.012,        50.077,
TC102.txt,12.768,          102.09,        105.01,        50.074,
TC102.txt,12.86,          102.111,        105.006,        50.072,
TC102.txt,12.95,          102.128,        105.004,        50.068,
TC102.txt,13.039,          102.146,        105.003,        50.067,
TC102.txt,13.131,          102.167,        105.0,        50.064,
TC102.txt,13.223,          102.185,        104.997,        50.061,
TC102.txt,13.314,          102.204,        104.996,        50.058,
TC102.txt,13.4,          102.223,        104.994,        50.055,
TC102.txt,13.49,          102.239,        104.993,        50.05,
TC102.txt,13.579,          102.257,        104.992,        50.049,
TC102.txt,13.668,          102.271,        104.992,        50.048,
TC102.txt,13.753,          102.281,        104.991,        50.048,
TC102.txt,13.84,          102.296,        104.991,        50.048,
TC102.txt,13.929,          102.311,        104.99,        50.046,
TC102.txt,14.021,          102.324,        104.988,        50.043,
TC102.txt,14.113,          102.336,        104.986,        50.042,
TC102.txt,14.205,          102.354,        104.984,        50.039,
TC102.txt,14.297,          102.363,        104.98,        50.036,
TC102.txt,14.389,          102.372,        104.977,        50.035,
TC102.txt,14.481,          102.38,        104.976,        50.035,
TC102.txt,14.573,          102.395,        104.975,        50.033,
TC102.txt,14.66,          102.404,        104.974,        50.033,
TC102.txt,14.75,          102.414,        104.972,        50.033,
TC102.txt,14.839,          102.424,        104.971,        50.032,
TC102.txt,14.931,          102.436,        104.968,        50.03,
TC102.txt,15.018,          102.445,        104.967,        50.029,
TC102.txt,15.11,          102.453,        104.965,        50.028,
TC102.txt,15.202,          102.462,        104.965,        50.025,
TC102.txt,15.294,          102.471,        104.964,        50.024,
TC102.txt,15.386,          102.478,        104.964,        50.022,
TC102.txt,15.478,          102.484,        104.964,        50.02,
TC102.txt,15.57,          102.493,        104.961,        50.018,
TC102.txt,15.662,          102.506,        104.957,        50.016,
TC102.txt,15.752,          102.521,        104.955,        50.017,
TC102.txt,15.841,          102.532,        104.956,        50.019,
TC102.txt,15.933,          102.545,        104.955,        50.018,
TC102.txt,16.025,          102.559,        104.953,        50.019,
TC102.txt,16.117,          102.568,        104.952,        50.021,
TC102.txt,16.209,          102.575,        104.952,        50.021,
TC102.txt,16.301,          102.582,        104.95,        50.021,
TC102.txt,16.388,          102.589,        104.947,        50.022,
TC102.txt,16.475,          102.595,        104.946,        50.021,
TC102.txt,16.567,          102.601,        104.945,        50.02,
TC102.txt,16.659,          102.609,        104.944,        50.02,
TC102.txt,16.749,          102.616,        104.945,        50.021,
TC102.txt,16.838,          102.623,        104.943,        50.021,
TC102.txt,16.93,          102.63,        104.943,        50.021,
TC102.txt,17.022,          102.636,        104.942,        50.023,
TC102.txt,17.114,          102.643,        104.941,        50.024,
TC102.txt,17.206,          102.649,        104.939,        50.024,
TC102.txt,17.298,          102.656,        104.938,        50.024,
TC102.txt,17.39,          102.666,        104.937,        50.023,
TC102.txt,17.482,          102.676,        104.938,        50.023,
TC102.txt,17.574,          102.681,        104.937,        50.021,
TC102.txt,17.666,          102.691,        104.936,        50.02,
TC102.txt,17.756,          102.699,        104.934,        50.019,
TC102.txt,17.845,          102.701,        104.932,        50.015,
TC102.txt,17.932,          102.703,        104.931,        50.013,
TC102.txt,18.024,          102.71,        104.93,        50.01,
TC102.txt,18.116,          102.713,        104.929,        50.008,
TC102.txt,18.208,          102.715,        104.928,        50.007,
TC102.txt,18.293,          102.72,        104.926,        50.008,
TC102.txt,18.38,          102.729,        104.925,        50.008,
TC102.txt,18.469,          102.735,        104.921,        50.006,
TC102.txt,18.559,          102.741,        104.919,        50.005,
TC102.txt,18.646,          102.751,        104.918,        50.006,
TC102.txt,18.735,          102.759,        104.917,        50.005,
TC102.txt,18.825,          102.762,        104.915,        50.003,
TC102.txt,18.913,          102.766,        104.915,        50.003,
TC102.txt,19.001,          102.773,        104.913,        50.004,
TC102.txt,19.093,          102.777,        104.91,        50.003,
TC102.txt,19.183,          102.786,        104.909,        50.004,
TC102.txt,19.27,          102.792,        104.908,        50.004,
TC102.txt,19.357,          102.801,        104.908,        50.005,
TC102.txt,19.444,          102.807,        104.907,        50.005,
TC102.txt,19.533,          102.813,        104.907,        50.003,
TC102.txt,19.624,          102.816,        104.909,        50.004,
TC102.txt,19.71,          102.821,        104.909,        50.004,
TC102.txt,19.797,          102.823,        104.909,        50.007,
TC102.txt,19.884,          102.825,        104.91,        50.009,
TC102.txt,19.973,          102.831,        104.91,        50.009,
TC102.txt,20.065,          102.834,        104.908,        50.007,
TC102.txt,20.15,          102.837,        104.909,        50.005,
TC102.txt,20.239,          102.84,        104.91,        50.004,
TC102.txt,20.329,          102.847,        104.91,        50.003,
TC102.txt,20.417,          102.852,        104.91,        50.0,
TC102.txt,20.505,          102.857,        104.909,        49.999,
TC102.txt,20.597,          102.866,        104.908,        49.995,
TC102.txt,20.689,          102.872,        104.906,        49.991,
TC102.txt,20.781,          102.875,        104.906,        49.989,
TC102.txt,20.873,          102.88,        104.906,        49.986,
TC102.txt,20.965,          102.886,        104.906,        49.982,
TC102.txt,21.052,          102.888,        104.905,        49.977,
TC102.txt,21.144,          102.893,        104.904,        49.973,
TC102.txt,21.236,          102.895,        104.903,        49.97,
TC102.txt,21.328,          102.896,        104.902,        49.969,
TC102.txt,21.42,          102.898,        104.9,        49.966,
TC102.txt,21.512,          102.902,        104.899,        49.964,
TC102.txt,21.604,          102.909,        104.897,        49.96,
TC102.txt,21.696,          102.917,        104.897,        49.956,
TC102.txt,21.788,          102.921,        104.897,        49.954,
TC102.txt,21.88,          102.926,        104.897,        49.95,
TC102.txt,21.972,          102.929,        104.895,        49.947,
TC102.txt,22.064,          102.93,        104.893,        49.946,
TC102.txt,22.154,          102.929,        104.893,        49.945,
TC102.txt,22.243,          102.93,        104.892,        49.942,
TC102.txt,22.335,          102.935,        104.892,        49.939,
TC102.txt,22.427,          102.939,        104.893,        49.939,
TC102.txt,22.519,          102.941,        104.891,        49.939,
TC102.txt,22.611,          102.947,        104.891,        49.938,
TC102.txt,22.703,          102.95,        104.89,        49.936,
TC102.txt,22.795,          102.954,        104.891,        49.935,
TC102.txt,22.887,          102.957,        104.888,        49.934,
TC102.txt,22.979,          102.96,        104.888,        49.934,
TC102.txt,23.071,          102.961,        104.888,        49.933,
TC102.txt,23.161,          102.965,        104.887,        49.932,
TC102.txt,23.25,          102.963,        104.887,        49.933,
TC102.txt,23.342,          102.967,        104.887,        49.931,
TC102.txt,23.432,          102.971,        104.886,        49.93,
TC102.txt,23.52,          102.978,        104.885,        49.93,
TC102.txt,23.608,          102.98,        104.884,        49.929,
TC102.txt,23.7,          102.983,        104.885,        49.93,
TC102.txt,23.792,          102.983,        104.885,        49.93,
TC102.txt,23.884,          102.988,        104.885,        49.929,
TC102.txt,23.976,          102.986,        104.882,        49.925,
TC102.txt,24.068,          102.991,        104.881,        49.925,
TC102.txt,24.16,          102.996,        104.88,        49.924,
TC102.txt,24.247,          103.004,        104.877,        49.922,
TC102.txt,24.339,          103.007,        104.876,        49.922,
TC102.txt,24.43,          103.016,        104.874,        49.923,
TC102.txt,24.517,          103.02,        104.873,        49.926,
TC102.txt,24.605,          103.024,        104.872,        49.926,
TC102.txt,24.697,          103.025,        104.871,        49.925,
TC102.txt,24.789,          103.026,        104.871,        49.924,
TC102.txt,24.876,          103.026,        104.87,        49.924,
TC102.txt,24.96,          103.026,        104.87,        49.923,
TC102.txt,25.05,          103.027,        104.87,        49.922,
TC102.txt,25.142,          103.028,        104.87,        49.922,
TC102.txt,25.232,          103.032,        104.868,        49.922,
TC102.txt,25.319,          103.038,        104.868,        49.922,
TC102.txt,25.406,          103.044,        104.868,        49.923,
TC102.txt,25.495,          103.047,        104.865,        49.922,
TC102.txt,25.582,          103.051,        104.865,        49.92,
TC102.txt,25.674,          103.055,        104.864,        49.919,
TC102.txt,25.764,          103.053,        104.863,        49.922,
TC102.txt,25.853,          103.053,        104.863,        49.922,
